gene,logfoldchange,pvals,pvals_adj,group
Ccn2,-3.8352627754211426,3.979930370667567e-13,2.6444720070880847e-12,B-Cell
Map1b,-3.190026044845581,2.472833686087246e-13,1.6587439631346524e-12,B-Cell
Bhlhe40,-2.1016690731048584,2.4135254295491084e-13,1.6252696495280191e-12,B-Cell
Tnfaip6,-4.666190147399902,1.7651565872476047e-13,1.2007867940459896e-12,B-Cell
Hsd11b1,-2.782499074935913,1.4496476058519085e-13,9.895205500695623e-13,B-Cell
Adamtsl3,-4.332002639770508,1.2657195991604186e-13,8.669312323016567e-13,B-Cell
Tmem176b,-3.0110883712768555,1.1045945760823405e-13,7.591715299534987e-13,B-Cell
Ndufa4l2,-4.926694869995117,7.798114949197163e-14,5.378010309791147e-13,B-Cell
Id2,-1.9524691104888916,6.574647252015883e-14,4.565727258344363e-13,B-Cell
Metrnl,-3.110065221786499,6.437214917027017e-14,4.485864053677364e-13,B-Cell
Slc10a6,-4.399438381195068,4.608990171052418e-14,3.2343790674052056e-13,B-Cell
Tgfb2,-5.670858860015869,3.451353000313306e-14,2.439118728136612e-13,B-Cell
Itgbl1,-4.287257671356201,3.3252958433540593e-14,2.358365846350397e-13,B-Cell
Csf1,-2.3572535514831543,3.323631257798971e-14,2.358365846350397e-13,B-Cell
Ugdh,-3.2726521492004395,2.8193833860607617e-14,2.0138452757576867e-13,B-Cell
Fndc1,-4.62096643447876,1.9250784323048008e-14,1.3899483265738633e-13,B-Cell
Pltp,-2.1467010974884033,1.0414113524232153e-14,7.629387197239672e-14,B-Cell
Rbpj,-1.6705005168914795,1.0020016561367831e-14,7.367659236299875e-14,B-Cell
Fibin,-3.7809200286865234,9.59678805054998e-15,7.082500406309948e-14,B-Cell
Maged2,-4.582183361053467,7.645649024004706e-15,5.684497415616881e-14,B-Cell
Dclk1,-4.613259792327881,6.908159519627195e-15,5.155342925094921e-14,B-Cell
Gadd45b,-1.9651488065719604,6.0883032421857815e-15,4.5605267731728696e-14,B-Cell
Rgs10,-2.8339927196502686,3.0323176529825545e-15,2.3059449832566955e-14,B-Cell
Slit3,-4.294327259063721,2.1225053653448094e-15,1.6326964348806227e-14,B-Cell
Loxl2,-4.694320201873779,2.0107063568543565e-15,1.5526690014319356e-14,B-Cell
Pcdh7,-6.026426792144775,1.4544040746201216e-15,1.1318319646849195e-14,B-Cell
Mafb,-3.1533308029174805,1.2494066979973775e-15,9.760989828104512e-15,B-Cell
Efemp1,-5.281734943389893,9.4057579741406e-16,7.377065077757334e-15,B-Cell
Phlda1,-2.5651817321777344,6.344557688484874e-16,5.015460623308201e-15,B-Cell
Gadd45g,-2.3692877292633057,5.966978882617789e-16,4.7356975258871345e-15,B-Cell
Cxcl12,-2.182934522628784,4.655844504814752e-16,3.7246756038518015e-15,B-Cell
Meg3,-4.673633098602295,4.090923957021088e-16,3.2858826964024803e-15,B-Cell
Ngf,-4.060309410095215,2.710809832044843e-16,2.1861369613264864e-15,B-Cell
Lsamp,-5.275780200958252,2.644516973514759e-16,2.1413092902953517e-15,B-Cell
Cxcl1,-3.2902719974517822,1.0988444542493864e-16,9.006921756142511e-16,B-Cell
Apoe,-2.0865378379821777,1.0972455692049614e-16,9.006921756142511e-16,B-Cell
Frmd4b,-3.1460373401641846,8.724114358713226e-17,7.270095298927689e-16,B-Cell
Ackr3,-3.616990804672241,3.805835270012204e-17,3.184799389131552e-16,B-Cell
Adamts1,-3.2998712062835693,2.868254738962195e-17,2.420468134145312e-16,B-Cell
Negr1,-4.624424934387207,2.8440286095910644e-17,2.41019373694158e-16,B-Cell
Nnmt,-4.640467643737793,2.5369581586070173e-17,2.1591133264740573e-16,B-Cell
Pdpn,-5.934468746185303,2.4105018455017632e-17,2.0602579876083445e-16,B-Cell
Cryab,-3.1240592002868652,1.796668713365836e-17,1.5488523391084793e-16,B-Cell
Trf,-3.064716339111328,1.4730256898499702e-17,1.2808919042173653e-16,B-Cell
Tgfbi,-3.3128976821899414,1.3173423948237835e-17,1.155563504231389e-16,B-Cell
Dab2,-2.849566698074341,8.283341754212995e-18,7.330390932931855e-17,B-Cell
Eps8,-2.5789988040924072,2.9024127374814453e-18,2.603060751104435e-17,B-Cell
Sfrp1,-6.2250261306762695,1.0777025547514333e-18,9.842032463483409e-18,B-Cell
Eln,-4.044184684753418,1.0553713920016187e-18,9.682306348638704e-18,B-Cell
Olfr1033,-4.089364051818848,5.368772489719527e-19,4.948177409879748e-18,B-Cell
Plat,-3.2063400745391846,4.112985650168446e-19,3.808320046452265e-18,B-Cell
Aspn,-4.394863605499268,3.397791183059131e-19,3.1607359842410522e-18,B-Cell
Snx24,-4.603978633880615,2.521838727314551e-19,2.3679236876192966e-18,B-Cell
Fxyd6,-3.297302722930908,1.5499135262304134e-19,1.4691123471378327e-18,B-Cell
Ccn1,-3.1847128868103027,1.5272932146758167e-19,1.4545649663579207e-18,B-Cell
Magi2,-4.54829740524292,9.34833722167432e-20,8.988785790071462e-19,B-Cell
Ifi205,-4.960901260375977,7.873414041085016e-20,7.607163324719823e-19,B-Cell
Gda,-3.27691912651062,3.194080142873639e-20,3.1624555870036026e-19,B-Cell
Vcam1,-3.9483747482299805,2.676676806008516e-20,2.6633600059786227e-19,B-Cell
Sgcd,-5.385742664337158,7.329015832988106e-21,7.365845058279503e-20,B-Cell
Tpm1,-1.943347692489624,3.278725606386095e-21,3.345638373863362e-20,B-Cell
Rnd3,-4.3156514167785645,2.374480621526058e-21,2.4353647400267262e-20,B-Cell
Tbx20,-4.091056823730469,1.4249558586062875e-21,1.4999535353750396e-20,B-Cell
Igfbp6,-4.36898946762085,1.2734822606391596e-21,1.3476002758086344e-20,B-Cell
Pi16,-3.8108410835266113,6.296239229723285e-22,6.7339457002388075e-21,B-Cell
C3,-3.838620185852051,4.789431092864876e-22,5.149925906306318e-21,B-Cell
Tnfaip2,-4.451841354370117,3.582474278913786e-22,3.872945166393282e-21,B-Cell
Col8a1,-4.820243835449219,2.966514482258979e-22,3.2244722633249772e-21,B-Cell
Gfpt2,-4.76231575012207,2.9592863761410183e-22,3.2244722633249772e-21,B-Cell
G0s2,-4.2945942878723145,9.773327615183222e-23,1.0919919123109745e-21,B-Cell
Il1r1,-4.095455169677734,4.4803357761835606e-23,5.062526300772385e-22,B-Cell
Vcan,-4.726233959197998,3.035722886019788e-23,3.4893366505974577e-22,B-Cell
Plin2,-3.0202231407165527,7.594362245631258e-24,9.095044605546416e-23,B-Cell
Hspb1,-2.258479118347168,6.926858282180126e-24,8.345612388168826e-23,B-Cell
Tcf21,-5.339863300323486,5.649602929717767e-24,6.848003551173051e-23,B-Cell
Ugp2,-2.5023255348205566,5.486517450104917e-24,6.690874939152338e-23,B-Cell
Thsd7a,-4.607511520385742,3.1191011221593196e-24,3.8271179412997783e-23,B-Cell
Igf1,-5.303966999053955,1.783808964447662e-24,2.202233289441558e-23,B-Cell
Abi3bp,-4.990571975708008,1.4141746187934543e-24,1.7677182734918178e-23,B-Cell
Atf5,-4.807612419128418,1.2683932825573737e-24,1.5954632484998412e-23,B-Cell
Pcdh9,-5.268456935882568,3.1811776444769866e-25,4.026807144907578e-24,B-Cell
Prkg1,-5.626584053039551,1.1192377654019995e-25,1.4441777618090316e-24,B-Cell
Serpine2,-4.6780781745910645,1.016506803127716e-25,1.3201387053606702e-24,B-Cell
Errfi1,-3.472935199737549,2.4613583869894998e-26,3.3038367610597316e-25,B-Cell
Ftl1,-1.0066137313842773,2.0101232213353738e-26,2.716382731534289e-25,B-Cell
Gas1,-4.745186805725098,1.3465890440050133e-26,1.844642526034265e-25,B-Cell
Ier3,-3.1900103092193604,1.2604967880234052e-26,1.738616259342628e-25,B-Cell
Id3,-2.256885290145874,6.371480335202812e-27,8.84927824333724e-26,B-Cell
Mgp,-3.6050479412078857,5.290273590949632e-27,7.398984043286199e-26,B-Cell
Cdkn1a,-2.95955753326416,5.6131008171137375e-28,8.031674608410374e-27,B-Cell
Sulf1,-4.975346088409424,4.64552647296519e-28,6.73264706226839e-27,B-Cell
Col5a2,-4.614312648773193,2.630489199358699e-28,3.868366469645146e-27,B-Cell
Nupr1,-3.7374773025512695,1.0514602270446365e-29,1.5931215561282372e-28,B-Cell
Mfap5,-5.317129135131836,7.523239620738232e-30,1.1574214801135741e-28,B-Cell
Timp3,-2.8036086559295654,6.135624295688514e-30,9.512595807269014e-29,B-Cell
Adamts5,-5.624045372009277,1.0211542394557954e-30,1.6604133974890982e-29,B-Cell
Gsn,-3.8062593936920166,8.630522868802539e-31,1.414839814557793e-29,B-Cell
Mt1,-3.0242931842803955,3.972995065593148e-32,6.733889941683302e-31,B-Cell
Cp,-4.848577499389648,3.595396320106432e-32,6.14597661556655e-31,B-Cell
Col1a1,-5.279820442199707,3.3473470671792663e-32,5.7712880468608035e-31,B-Cell
Col1a2,-4.901253700256348,1.4454896251062244e-32,2.558388717002167e-31,B-Cell
Col3a1,-4.657055377960205,1.0374202236719543e-32,1.8692256282377556e-31,B-Cell
Fbln2,-3.6518924236297607,5.53355983393791e-33,1.0061017879887109e-31,B-Cell
Gas6,-2.9946346282958984,4.714112117195892e-33,8.649747004029159e-32,B-Cell
Psap,-1.7556730508804321,4.571744377750881e-33,8.466193292131262e-32,B-Cell
Ccdc80,-4.591220855712891,8.425044123017928e-35,1.604770309146272e-33,B-Cell
Fbn1,-4.489528656005859,9.016361056260293e-36,1.8370289266511436e-34,B-Cell
Fstl1,-5.155593395233154,2.4959042714519573e-36,5.199800565524911e-35,B-Cell
Bag3,-3.7321770191192627,1.269377854789021e-36,2.7298448490086473e-35,B-Cell
Pid1,-4.2770891189575195,5.0619706638118586e-37,1.100428405176491e-35,B-Cell
Anxa1,-4.307620525360107,6.260065592499633e-39,1.5084495403613572e-37,B-Cell
Pam,-4.712758541107178,1.400013442427863e-44,4.058009978051777e-43,B-Cell
Vim,-2.5696115493774414,4.281622172064352e-45,1.2593006388424564e-43,B-Cell
Ctsd,-2.881749153137207,1.7376697636273698e-45,5.18707392127573e-44,B-Cell
Ctsb,-2.770416021347046,1.5221655759672275e-45,4.612622957476447e-44,B-Cell
Cebpd,-4.096860408782959,7.69685142780201e-48,2.482855299290971e-46,B-Cell
Rhoj,-4.4089579582214355,4.59981365241476e-48,1.5081356237425443e-46,B-Cell
Sparc,-4.216006278991699,6.08388798950207e-53,2.339956919039258e-51,B-Cell
Adgrl4,4.737621307373047,0.0,0.0,Endo.1
Fabp4,6.492374420166016,0.0,0.0,Endo.1
Cavin2,4.2754740715026855,0.0,0.0,Endo.1
Egfl7,4.438996315002441,0.0,0.0,Endo.1
Cd36,4.8644914627075195,0.0,0.0,Endo.1
Cav1,4.3914289474487305,0.0,0.0,Endo.1
Kdr,4.540035247802734,0.0,0.0,Endo.1
Emcn,4.372659206390381,0.0,0.0,Endo.1
Aqp1,5.803377151489258,0.0,0.0,Endo.1
Gpihbp1,4.661991119384766,0.0,0.0,Endo.1
Cdh5,4.311915397644043,0.0,0.0,Endo.1
Flt1,4.675318241119385,0.0,0.0,Endo.1
Cyyr1,4.420210361480713,0.0,0.0,Endo.1
Adgrf5,4.279582500457764,0.0,0.0,Endo.1
Rgcc,4.249546051025391,0.0,0.0,Endo.1
Etl4,4.076525688171387,0.0,0.0,Endo.1
Tspan13,3.7861440181732178,0.0,0.0,Endo.1
Pecam1,3.917067766189575,0.0,0.0,Endo.1
Clic5,4.0944085121154785,0.0,0.0,Endo.1
Tcim,4.010073661804199,0.0,0.0,Endo.1
Kitl,3.6329033374786377,0.0,0.0,Endo.1
Ly6c1,3.9806246757507324,0.0,0.0,Endo.1
Car8,3.9839203357696533,0.0,0.0,Endo.1
Cav2,3.5533511638641357,0.0,0.0,Endo.1
Mgll,4.034961223602295,0.0,0.0,Endo.1
Esam,3.7265684604644775,0.0,0.0,Endo.1
Itga6,3.8320744037628174,0.0,0.0,Endo.1
Slc9a3r2,3.373163938522339,0.0,0.0,Endo.1
Cd300lg,3.8990933895111084,0.0,0.0,Endo.1
Cdh13,4.246997356414795,0.0,0.0,Endo.1
Tspan7,3.6837034225463867,0.0,0.0,Endo.1
Ptprb,3.757391929626465,0.0,0.0,Endo.1
Gimap6,3.7324001789093018,0.0,0.0,Endo.1
Tcf15,3.8575878143310547,0.0,0.0,Endo.1
C1qtnf9,4.054045677185059,0.0,0.0,Endo.1
Fabp5,3.4370014667510986,0.0,0.0,Endo.1
Cd200,3.570413112640381,0.0,0.0,Endo.1
Tmtc2,4.049675941467285,0.0,0.0,Endo.1
Myct1,3.7921762466430664,0.0,0.0,Endo.1
Tie1,3.856311082839966,0.0,0.0,Endo.1
Ccdc85a,4.252734661102295,0.0,0.0,Endo.1
Dach1,3.9602646827697754,0.0,0.0,Endo.1
Prkch,3.3340587615966797,0.0,0.0,Endo.1
Ablim3,3.5596225261688232,0.0,0.0,Endo.1
Magi1,3.1272881031036377,0.0,0.0,Endo.1
Pitpnc1,2.7696621417999268,0.0,0.0,Endo.1
Adgrl2,3.5487611293792725,0.0,0.0,Endo.1
Podxl,3.5185163021087646,0.0,0.0,Endo.1
Palmd,3.649364709854126,0.0,0.0,Endo.1
Rasgrp3,3.4193456172943115,0.0,0.0,Endo.1
AW112010,2.871229648590088,0.0,0.0,Endo.1
Shank3,3.588216543197632,0.0,0.0,Endo.1
Slc28a2,3.757591962814331,0.0,0.0,Endo.1
Plcb1,3.3490371704101562,0.0,0.0,Endo.1
Cd93,3.0594584941864014,0.0,0.0,Endo.1
Id1,3.0889313220977783,0.0,0.0,Endo.1
Icam2,3.412461996078491,0.0,0.0,Endo.1
Ctla2a,3.5951223373413086,0.0,0.0,Endo.1
Cxcl12,2.9282209873199463,0.0,0.0,Endo.1
Myo10,3.081401824951172,0.0,0.0,Endo.1
Pdgfd,3.1097850799560547,0.0,0.0,Endo.1
Rapgef5,2.9470713138580322,0.0,0.0,Endo.1
S1pr1,3.0781359672546387,0.0,0.0,Endo.1
Pkp4,2.959975004196167,0.0,0.0,Endo.1
Gngt2,2.976579427719116,0.0,0.0,Endo.1
Mcf2l,3.449895143508911,0.0,0.0,Endo.1
Rflnb,3.140744209289551,0.0,0.0,Endo.1
Timp4,4.129776477813721,0.0,0.0,Endo.1
Fry,2.9150924682617188,0.0,0.0,Endo.1
Car4,3.868298053741455,0.0,0.0,Endo.1
Ecscr,3.2709052562713623,0.0,0.0,Endo.1
Nrp2,2.844820499420166,0.0,0.0,Endo.1
Gm12002,3.8297200202941895,0.0,0.0,Endo.1
Sgk1,2.4579215049743652,0.0,0.0,Endo.1
Trp53i11,4.037698268890381,0.0,0.0,Endo.1
Cldn5,3.8636627197265625,0.0,0.0,Endo.1
Rassf9,3.7029056549072266,0.0,0.0,Endo.1
Nav3,3.4233503341674805,0.0,0.0,Endo.1
Galnt18,3.1226401329040527,0.0,0.0,Endo.1
Tinagl1,2.8684940338134766,0.0,0.0,Endo.1
Ly6a,2.255125045776367,0.0,0.0,Endo.1
Clec1a,3.2787094116210938,0.0,0.0,Endo.1
Gimap4,3.4449288845062256,0.0,0.0,Endo.1
Sox18,3.023465633392334,0.0,0.0,Endo.1
Rsad2,3.5476884841918945,0.0,0.0,Endo.1
Mmrn2,3.0907750129699707,0.0,0.0,Endo.1
Adamts9,3.211477756500244,0.0,0.0,Endo.1
Tmsb4x,1.5406700372695923,0.0,0.0,Endo.1
Hdac9,3.244236707687378,0.0,0.0,Endo.1
Cyp4b1,3.3079681396484375,0.0,0.0,Endo.1
Aqp7,2.947781562805176,0.0,0.0,Endo.1
Lmo7,3.2123615741729736,0.0,0.0,Endo.1
Thrsp,3.216301918029785,0.0,0.0,Endo.1
Aplnr,5.1888108253479,0.0,0.0,Endo.1
Zfp366,3.413555145263672,0.0,0.0,Endo.1
Pparg,2.5865631103515625,0.0,0.0,Endo.1
Mtss1,2.2779085636138916,0.0,0.0,Endo.1
Ldb2,2.858816146850586,0.0,0.0,Endo.1
Samd12,3.137815237045288,0.0,0.0,Endo.1
Hspb1,1.9160710573196411,0.0,0.0,Endo.1
Mndal,1.5435999631881714,0.0,0.0,Endo.1
Srgn,1.9656763076782227,0.0,0.0,Endo.1
Btnl9,2.5502641201019287,0.0,0.0,Endo.1
St6galnac3,2.590395212173462,0.0,0.0,Endo.1
2610307P16Rik,3.394970655441284,5.279726563196819e-308,6.558666538132694e-307,Endo.1
Nes,2.427260160446167,4.83714766583225e-307,5.93515051022362e-306,Endo.1
Pcdh17,3.4313220977783203,4.536794895402483e-306,5.532676701710345e-305,Endo.1
Phlpp1,1.5790811777114868,2.522577161549986e-282,2.933229257616263e-281,Endo.1
H2-Q7,2.086487054824829,5.105235601738388e-271,5.7362197772341445e-270,Endo.1
Slc26a10,2.7556369304656982,3.572525465698427e-262,3.947541951047986e-261,Endo.1
Cxcl9,4.645745754241943,1.0243704846279024e-260,1.1074275509490836e-259,Endo.1
Plscr2,2.3613944053649902,3.630265326069807e-251,3.781526381322716e-250,Endo.1
Id3,1.3283698558807373,9.555724718476755e-233,9.277402639297821e-232,Endo.1
Timp3,1.3007848262786865,2.3968549694750082e-232,2.3046682398798157e-231,Endo.1
Plk2,1.919110655784607,3.2750537747155665e-230,3.1190988330624446e-229,Endo.1
Depp1,2.842815637588501,1.1473963648080922e-221,1.0773674786930443e-220,Endo.1
Apold1,2.714165687561035,8.288961275386403e-217,7.604551628794866e-216,Endo.1
Ednrb,2.572507381439209,2.9807691358061767e-207,2.6733355478082304e-206,Endo.1
St8sia4,1.8855446577072144,1.365549297640202e-200,1.1978502610878964e-199,Endo.1
Iigp1,2.3959403038024902,1.1000568222552848e-198,9.56571149787204e-198,Endo.1
Lmcd1,2.7491002082824707,1.6888384269275787e-196,1.4621977722316699e-195,Endo.1
Rbp7,2.0855300426483154,1.1810516763850648e-180,9.842097303208873e-180,Endo.1
Gbp4,3.183483600616455,3.2304087711766667e-177,2.6587726511742114e-176,Endo.1
Lyn,1.1517781019210815,2.408401472809192e-166,1.9580499778936522e-165,Endo.1
Limch1,1.6148607730865479,8.093369867665735e-166,6.553335925235413e-165,Endo.1
Cd274,2.31408953666687,2.3161523609195254e-159,1.823742016472067e-158,Endo.1
Klf2,1.1330513954162598,5.3726127510729646e-157,4.181021596165731e-156,Endo.1
Efnb2,2.1092326641082764,2.981663298382267e-147,2.2334556542189266e-146,Endo.1
Klra9,4.206651210784912,2.1873152469836491e-144,1.6202335162841844e-143,Endo.1
Arhgap26,1.6006054878234863,1.444779877700702e-135,1.0469419403628273e-134,Endo.1
Trpm3,2.2434628009796143,1.0780097241812047e-128,7.618443280432543e-128,Endo.1
Sox17,2.0835704803466797,1.6415608245434784e-123,1.1360282522792238e-122,Endo.1
Myo1e,1.1173149347305298,1.0236788595000369e-121,7.011499037671486e-121,Endo.1
Gbp2,1.5796233415603638,7.930205294973719e-117,5.322285432868268e-116,Endo.1
Prg4,1.3898866176605225,4.5270381129156145e-107,2.9588484398141273e-106,Endo.1
Ahr,1.8933839797973633,2.5558980507288886e-105,1.6543029454555913e-104,Endo.1
Gfod1,1.8544164896011353,6.051294215879132e-102,3.805845418791907e-101,Endo.1
Sox4,1.705549955368042,1.1335328034074242e-97,7.018778968467023e-97,Endo.1
Plxna4,1.4918885231018066,8.381292396260656e-97,5.173637281642381e-96,Endo.1
Robo2,3.042694568634033,4.68179801356087e-96,2.8811064698836124e-95,Endo.1
Art3,1.5361607074737549,6.216993434143242e-76,3.512425669007481e-75,Endo.1
Cyp26b1,3.7472147941589355,2.0967951946616578e-75,1.1746751790821612e-74,Endo.1
Flt4,2.4094393253326416,2.3186745290150773e-67,1.246599209147891e-66,Endo.1
Hmcn1,2.125520706176758,4.12537983734418e-67,2.211999912785083e-66,Endo.1
Ifi44,3.1991913318634033,6.597592103399499e-66,3.509357501808244e-65,Endo.1
Gja1,1.2540545463562012,2.5818978005975404e-63,1.3308751549471857e-62,Endo.1
Ctla2b,1.4766387939453125,8.932775050632697e-60,4.433138982944267e-59,Endo.1
Chst11,1.2849749326705933,2.100262697642419e-58,1.0270233240305228e-57,Endo.1
Cgnl1,1.383016586303711,2.479227680850888e-57,1.2005945185718587e-56,Endo.1
Chd7,1.0091075897216797,3.485953768128508e-52,1.6138674852446794e-51,Endo.1
Rnd1,2.3203959465026855,7.977957974812857e-51,3.6596137499141546e-50,Endo.1
Zfp46,1.7140346765518188,4.920096519552663e-49,2.2212625370440916e-48,Endo.1
C430049B03Rik,2.1538639068603516,2.6722301488238922e-42,1.1251495363469021e-41,Endo.1
Igtp,1.9399031400680542,2.6533794079555167e-41,1.1055747533147987e-40,Endo.1
Fam189a2,1.6406245231628418,4.35349287642334e-41,1.8064285794287719e-40,Endo.1
Prkcg,1.4891297817230225,1.3712384992730064e-40,5.6429567871317135e-40,Endo.1
Ifit2,1.7073811292648315,4.408915824359105e-40,1.7849861637081396e-39,Endo.1
Pgm5,3.8682568073272705,6.5949198541251676e-40,2.6538912893863855e-39,Endo.1
Gbp5,1.1182286739349365,6.477199050618512e-39,2.565227346779609e-38,Endo.1
Abcb1b,1.0330311059951782,1.4054321198219406e-38,5.522326600479138e-38,Endo.1
Cemip2,1.186097502708435,8.254399786983658e-34,3.0180620793358892e-33,Endo.1
Cmpk2,1.8063127994537354,4.641969317740898e-33,1.666775338506606e-32,Endo.1
Enah,1.0265318155288696,1.3121730164854066e-29,4.5325492797423373e-29,Endo.1
Stmn2,1.2256320714950562,1.1975255332761412e-28,4.073216099578712e-28,Endo.1
D5Ertd615e,3.353790044784546,4.376648658356846e-27,1.449221410051936e-26,Endo.1
Adh1,1.4002994298934937,2.7616601555111407e-25,8.83731249763565e-25,Endo.1
Gbp6,1.5401936769485474,1.7451737264117284e-24,5.5227016658599e-24,Endo.1
Mylk,1.0265110731124878,3.8769822912971764e-24,1.2172628858075907e-23,Endo.1
Cd247,2.7441189289093018,2.3184408684630356e-22,7.1667414790202025e-22,Endo.1
Sncg,1.1703330278396606,1.339482328005269e-21,4.065196746601727e-21,Endo.1
Ankrd33b,1.0692986249923706,1.3768491022064456e-21,4.172270006686198e-21,Endo.1
Zc3h12c,1.19524347782135,3.131981157389662e-20,9.279944170043443e-20,Endo.1
Atg4a,1.0877436399459839,3.456917485227808e-17,9.779115941238495e-17,Endo.1
Apln,4.572409629821777,1.3337738723273028e-15,3.6743081882294844e-15,Endo.1
Ifit3,1.2153187990188599,1.981865448327231e-14,5.3275952912022336e-14,Endo.1
Akap6,1.6048246622085571,3.953735894589456e-14,1.0557372215192138e-13,Endo.1
Rgs16,2.3884527683258057,1.4120053085787676e-13,3.755333267496722e-13,Endo.1
Ccser1,3.064225673675537,2.2931258799441696e-13,6.082562015767028e-13,Endo.1
Usp18,1.3251023292541504,4.394923231815664e-12,1.1371082100428626e-11,Endo.1
Hbegf,1.0232938528060913,6.137584878672314e-12,1.579815927586181e-11,Endo.1
Prdm1,1.0589247941970825,1.4616317248677227e-11,3.709725190019601e-11,Endo.1
Limk2,1.124820590019226,6.284894702533232e-11,1.5751615795822635e-10,Endo.1
Ifit1,1.2853889465332031,2.61591353604407e-10,6.427305985366265e-10,Endo.1
Ifit3b,1.606286644935608,1.3390784586697711e-08,3.1433766635440637e-08,Endo.1
Clec9a,2.455378770828247,1.496643648328969e-08,3.4927506378739064e-08,Endo.1
4930554G24Rik,3.165973663330078,2.0872024311770236e-07,4.67982607887225e-07,Endo.1
Ubd,4.058546543121338,4.1686257325825696e-07,9.304968153086093e-07,Endo.1
Nts,2.8448336124420166,5.963093750654507e-07,1.3251319445898903e-06,Endo.1
Cyp1a1,3.16987943649292,1.2693504107926617e-06,2.799008623578085e-06,Endo.1
Il34,-4.121677875518799,4.527868235283067e-06,9.747832584032437e-06,Endo.1
Ms4a4c,-5.252514839172363,4.527717410207472e-06,9.747832584032437e-06,Endo.1
Dact2,-2.3240184783935547,4.447148981287384e-06,9.594711933737613e-06,Endo.1
Bcl2a1a,-5.163396835327148,4.369966506552322e-06,9.438372584346268e-06,Endo.1
A230001M10Rik,-5.867624759674072,3.984915309604531e-06,8.616033101847633e-06,Endo.1
Kcnj8,-2.491961717605591,3.9062914109277604e-06,8.45517621412935e-06,Endo.1
Dusp2,-1.3248965740203857,3.6594141996590056e-06,7.929391548556891e-06,Endo.1
Cnmd,-4.482044696807861,2.6125640332346e-06,5.6733203761880555e-06,Endo.1
